X,y,x,mass,size,ecc,signal,raw_mass,ep,x_orig,y_orig,Worm,Rep,RNAi,Genotype,IntensityIntegers,time,Rep_group,zeroes
505,123.380430260924,858.225108645721,1957.81140890641,7.54386731246711,0.144522194773222,8.98507960871095,6257,0.0142959059320206,1027.31676068458,813.245338942538,8,3,ELT-2,ELT-2-GFP,9,1,2,0
510,132.29037859125,1078.87450937993,1709.59858471577,7.47762090569487,0.0480608156067136,8.04913381613689,6210,0.0144139446035565,806.587758677324,819.897624000876,8,3,ELT-2,ELT-2-GFP,8,2,2,0
511,127.258746596001,723.699619826522,3446.90116489174,6.49628729887238,0.00484684113191224,23.5858339728662,13018,0.00656370119844736,1161.79553600521,818.499619854459,8,3,ELT-2,ELT-2-GFP,18,1,2,0
514,130.589483269051,667.284390937261,7109.81861870957,6.58044239433852,0.0414806817105938,47.7332354212769,32271,0.00258392358820926,1218.17374019272,822.407298193881,8,3,ELT-2,ELT-2-GFP,40,2,2,0
516,133.725051748359,612.193039059782,2150.61624217667,5.96322177403829,0.146512822707424,18.5317266929663,14058,0.00605955682041214,1273.23013317086,826.106275567935,8,3,ELT-2,ELT-2-GFP,11,1,2,0
517,137.870702169289,553.303292445233,1540.00520710135,6.09560793727372,0.151006845804158,11.7929169864331,9013,0.00965808596178308,1332.07438920627,830.854138811231,8,3,ELT-2,ELT-2-GFP,7,2,2,0
523,158.428991849675,1343.57414768772,3117.07386758864,6.54791189098603,0.0680014161499614,20.2164291195996,8874,0.00981874071644485,541.634578429018,843.327047802066,8,3,ELT-2,ELT-2-GFP,16,1,2,0
525,155.511647961036,933.791230730106,1679.83550851192,7.89104967873828,0.12671583767841,6.36443138950359,5203,0.0175119203823049,951.425897035881,844.601849788277,8,3,ELT-2,ELT-2-GFP,8,2,2,0
526,161.198627111674,1258.62240934197,3588.97773620448,6.6629207647551,0.0888111730957166,24.7089689239551,11566,0.0074263246803636,626.553538830647,846.965576592083,8,3,ELT-2,ELT-2-GFP,19,1,2,0
527,160.126760393169,1135.94822081249,4432.45208447222,6.75184718043793,0.0389357429756436,28.6399412527661,14759,0.00576128634543484,749.232273322353,847.148697157819,8,3,ELT-2,ELT-2-GFP,24,2,2,0
533,160.374507846477,781.218127379941,1749.84425379646,7.65507905540228,0.0503544612142461,7.48756634059246,5868,0.0153353134793103,1103.94127086008,851.025246041934,8,3,ELT-2,ELT-2-GFP,8,1,2,0
534,161.731355704371,583.272843806095,5318.60556088134,6.80771754154841,0.13479958003915,36.3146967518734,21426,0.00392419018939978,1301.86231654524,854.406961602084,8,3,ELT-2,ELT-2-GFP,29,2,2,0
536,160.407383763383,679.812766729259,6487.60185580633,6.33333358643304,0.0966773269691802,43.2406956169214,28563,0.00292555659269718,1205.34098909343,852.095475792025,8,3,ELT-2,ELT-2-GFP,36,1,2,0
537,161.48231919968,625.050809351776,6417.21873220476,6.64673844121735,0.156271039654058,40.9944257147437,25835,0.00324079277258075,1260.08908465084,853.730558310484,8,3,ELT-2,ELT-2-GFP,36,2,2,0
539,165.529707191923,712.745002721105,630.453085877885,6.50027406694273,0.188205356163817,4.30535064584066,5945,0.0151177418652829,1172.3580760095,856.880641330166,8,3,ELT-2,ELT-2-GFP,1,1,2,0
542,172.52116958485,541.387646161628,4270.34627319839,6.11781064320779,0.0446993136352322,34.0684268496957,16296,0.00520006518098597,1343.63494498751,865.624687678078,8,3,ELT-2,ELT-2-GFP,23,2,2,0
190,200.877040431836,1164.83712237951,2591.75210190294,6.10275806934982,0.181600011866897,23.0396582519253,8662,0.0108070326200109,1167.17860029093,292.03402295135,4,3,ELT-2,ELT-2-GFP,13,1,2,0
205,209.988693870152,1136.07899573405,882.000008171431,6.61471485584071,0.110832760420683,5.44573740500052,4314,0.0231639929257597,1160.16314414628,321.374020422702,4,3,ELT-2,ELT-2-GFP,3,2,2,0
226,179.009024619575,1108.22418369092,3141.77157980799,6.32952868176876,0.140066858417538,23.8774640065408,10781,0.00857714734346183,1193.06966666667,346.9238,4,3,ELT-2,ELT-2-GFP,16,1,2,0
259,191.04976517187,1052.99968039875,2440.10926031754,5.61370946038174,0.0519067476514338,24.0869154451946,10016,0.00926749678886987,1185.04008583691,402.872446351931,4,3,ELT-2,ELT-2-GFP,12,2,2,0
287,160.592014022924,1009.90841245297,5486.37098409938,6.42524453036213,0.132624397023759,45.6604136265429,18862,0.00480006075002961,1218.52408948614,443.656677101626,4,3,ELT-2,ELT-2-GFP,30,1,2,0
315,183.31973924887,966.657128498958,1223.61530461589,7.28799409476764,0.206938241847413,6.28354315961599,4455,0.0223357912433172,1198.97244094488,488.433413214652,4,3,ELT-2,ELT-2-GFP,5,2,2,0
342,153.184729587584,917.554356202589,4181.48852128579,6.16738729113049,0.14039869505192,34.7689388165418,14876,0.00613201562325248,1232.56777198958,535.236776197155,4,3,ELT-2,ELT-2-GFP,23,1,2,0
382,165.247893746252,860.592138100792,1354.94135665186,7.91098646882156,0.0979825370995837,5.44573740500052,4656,0.0212525844378828,1224.64105735044,592.920234966765,4,3,ELT-2,ELT-2-GFP,6,2,2,0
433,172.806715113127,778.492766936627,4239.50656979291,6.70589098218332,0.132790409167876,24.2963668838485,17202,0.00527746032639478,1223.01852675263,675.350871992491,4,3,ELT-2,ELT-2-GFP,23,1,2,0
461,163.109761794736,735.140171209782,3484.22468200707,6.80584359674982,0.0115360094291957,21.5734981813482,14213,0.00642873401669225,1235.81454764052,717.891914637812,4,3,ELT-2,ELT-2-GFP,18,2,2,0
502,190.155474222117,678.042608595814,4557.45385366948,5.77945382306542,0.101114701573348,36.6540017644266,20743,0.00435378364866698,1212.95399604761,776.790109839607,4,3,ELT-2,ELT-2-GFP,25,1,2,0
525,169.84086631622,645.362900753268,9850.29170845268,7.10608759408207,0.186893449221561,53.200665418082,36121,0.0024736045958328,1235.57090305981,807.920836079866,4,3,ELT-2,ELT-2-GFP,57,2,2,0
561,194.133798251087,595.237319325424,4912.47404218778,6.0566278310535,0.155223987929364,35.1878416938495,24316,0.0037002944998194,1214.95352605099,859.666794576618,4,3,ELT-2,ELT-2-GFP,27,1,2,0
583,181.152653005223,555.755061902378,3951.7202930825,6.37052679116635,0.119360214600871,25.7625269544256,24140,0.00372785647718992,1230.74627656755,898.11088143319,4,3,ELT-2,ELT-2-GFP,21,2,2,0
614,177.779027448488,510.090260029745,5941.09005741692,6.89575369356328,0.153810050660932,40.2146762215423,29447,0.00304414118666261,1237.40204477349,943.413819848405,4,3,ELT-2,ELT-2-GFP,33,1,2,0
624,214.259895298653,488.733790129515,2437.38639161504,5.52863288334657,0.159142199716835,24.5058183225024,12636,0.00726489244160849,1202.55512589155,967.343817135,4,3,ELT-2,ELT-2-GFP,12,2,2,0
305,212.288266777982,581.492521359525,1225.64797398683,8.39692861389425,0.0344522586894037,4.47639077184684,3909,0.0147744776357892,1371.60833809536,411.727869015379,9,2,L4440,ELT-2-GFP,5,1,2,0
325,203.293186773027,637.609809054817,935.352509850664,8.37044002311063,0.0277021802242712,3.1974219798906,2190,0.0293808156161453,1323.43146894127,441.87833702305,9,2,L4440,ELT-2-GFP,3,2,2,0
341,253.600223344154,617.288471019279,981.699902740125,8.2348394899747,0.050931823097778,3.53238999683152,2313,0.0274397567658863,1371.83519449097,466.390253737825,9,2,L4440,ELT-2-GFP,4,1,2,0
351,205.629893627903,702.094551539768,1387.13300979025,8.24514231501627,0.02719732409521,5.69445628799564,3623,0.0161066916535429,1276.40970758693,486.067658939234,9,2,L4440,ELT-2-GFP,6,2,2,0
391,257.496437662074,693.581632835617,1908.34324415033,7.80979405171136,0.117001076604954,7.73471602754488,5410,0.0103023182362834,1316.94740537435,519.523648433012,9,2,L4440,ELT-2-GFP,9,1,2,0
420,216.316231540779,801.571813313811,1481.74624875711,8.86612492300045,0.0723148948325275,4.44593913394312,3987,0.014448550511688,1208.53124807333,559.568938942436,9,2,L4440,ELT-2-GFP,7,2,2,0
437,262.850059171462,773.195418542316,1794.24095692509,8.0119106952448,0.0922108028508493,6.79071525252956,4992,0.0112506930343438,1260.51801564807,575.93942736885,9,2,L4440,ELT-2-GFP,8,1,2,0
485,271.481870854803,878.749674498651,896.222155144383,8.35327120058981,0.086972423312725,3.6541965484464,2106,0.0308722382773438,1186.71152866026,651.892120553158,9,2,L4440,ELT-2-GFP,3,2,2,0
554,253.042129533365,1052.84759516329,740.035704336203,8.25517098028575,0.0477760582752359,2.283872842779,1321,0.0587350088782049,1043.47670973582,752.559377828985,9,2,L4440,ELT-2-GFP,2,1,2,0
557,279.549583550748,1008.66261033704,1659.12703954628,8.61605689309174,0.120028409743964,5.66400465009192,4731,0.0119368089809703,1094.19093678878,743.447562587182,9,2,L4440,ELT-2-GFP,8,2,2,0
608,256.24734895084,1152.31646473134,799.660011351687,8.47957538921712,0.12235848586954,2.71019577343108,1419,0.05278739419808,970.682140137091,820.421591774562,9,2,L4440,ELT-2-GFP,2,1,2,0
649,284.505186524152,1190.24389773919,856.878638972777,8.48235542769593,0.0953235322937303,2.40567939439388,1425,0.0524621444271292,960.714559863535,866.656242226092,9,2,L4440,ELT-2-GFP,3,2,2,0
705,220.280847083246,1389.20695898287,806.663888069543,8.53410982924268,0.150421461829651,2.83200232504596,1736,0.0397629868175566,768.630049075123,949.206870517176,9,2,L4440,ELT-2-GFP,2,1,2,0
713,267.475485721985,1337.60486828959,1661.68497713019,8.4038190925828,0.0297432931458556,5.75535956380308,4752,0.0118785236199595,838.541379563114,950.792918926844,9,2,L4440,ELT-2-GFP,8,2,2,0
742,204.272542919108,1463.33715107,819.392672713298,7.55347124853749,0.253170031031471,4.59819732346172,2208,0.0290797806347323,702.274267875725,985.928274119221,9,2,L4440,ELT-2-GFP,3,1,2,0
763,225.744251780256,1488.19608720857,1452.75628947277,7.7713191536339,0.180055303255925,5.87716611541796,3738,0.0155431416257611,697.682583268703,1018.45391661601,9,2,L4440,ELT-2-GFP,6,2,2,0
592,155.293878044486,545.699519986257,589.600107321865,6.51397411688886,0.0240695772176223,2.9205510536055,1467,0.0295165804249498,592.744991692009,620.457974104148,8,2,L4440,ELT-2-GFP,1,1,2,0
604,185.114427379592,529.098467799218,733.446488962106,7.05675043892206,0.0583748788125344,4.0481055743013,2242,0.0174904699559779,565.397338642607,640.877718692507,8,2,L4440,ELT-2-GFP,2,2,2,0
634,215.183317648958,537.144912705024,730.433515406804,6.98460050359049,0.138093690885412,3.29024106039101,1856,0.0219434359742832,560.438784289908,671.60712116611,8,2,L4440,ELT-2-GFP,2,1,2,0
635,177.06702321603,630.366696728486,926.332250002444,7.16209647887977,0.0805981540657006,4.71354758651521,2972,0.0126396484079327,661.096100889971,674.962345851459,8,2,L4440,ELT-2-GFP,3,2,2,0
650,205.380669854548,610.286451524075,606.642816634677,6.94749892029125,0.0368870055146324,3.69690006785506,1802,0.0227538544491816,631.190164234133,692.583747219598,8,2,L4440,ELT-2-GFP,1,1,2,0
670,174.425929669521,742.200985688843,805.166350278494,7.42331333948672,0.0828634144339217,3.69690006785506,2569,0.0149247348253834,764.224660804885,718.302669941918,8,2,L4440,ELT-2-GFP,2,2,2,0
701,217.010683010763,716.653657033192,828.031677198177,7.42937098107172,0.0505872087397791,3.64144656683724,2411,0.016063290267245,723.491874274489,746.7098401643,8,2,L4440,ELT-2-GFP,3,1,2,0
740,216.039919434807,834.773402038111,516.53087748071,7.41297927058949,0.0583774125043343,2.42146954444507,1115,0.0429203936488442,831.672559404523,794.145648439737,8,2,L4440,ELT-2-GFP,1,2,2,0
819,217.061843852578,1022.2097395345,515.532714462389,6.99637769311151,0.0646848495133555,2.66176804885565,1033,0.0479979689788292,1002.28902832556,871.756507708856,8,2,L4440,ELT-2-GFP,1,1,2,0
921,196.262934456228,1314.9414532185,549.710555589709,7.40986616257641,0.0588375555030678,2.60631454783782,1312,0.0342227630491888,1277.91358149232,972.531288879922,8,2,L4440,ELT-2-GFP,1,2,2,0
975,177.179118076504,1486.33094230688,478.637651785195,6.48703039121265,0.156220252168801,2.53237654648072,938,0.0556212753588981,1442.11245848459,1025.23117324477,8,2,L4440,ELT-2-GFP,1,1,2,0
470,167.614276335226,611.809406250312,1567.64134531477,7.7283134661453,0.0224831892586025,5.79553487371524,4295,0.0126443830319389,686.368822155922,627.564453885069,4,2,L4440,ELT-2-GFP,7,2,2,0
479,144.497500046552,681.663207165086,1233.33049154677,8.19273953197262,0.105340925158108,4.37207016789045,2745,0.0212435934218625,757.557996702391,646.166611706513,4,2,L4440,ELT-2-GFP,5,1,2,0
483,200.188513797547,599.396410319123,1139.1530498489,6.90957356501723,0.0464644360423715,5.41424968465503,3084,0.0184929454112157,658.233270110454,648.144884525271,4,2,L4440,ELT-2-GFP,4,2,2,0
516,197.867339287377,692.743767543074,1206.58969028735,8.39408531286502,0.112388276264471,4.27039411747439,3001,0.0190984012125868,737.8233125474,696.976657959046,4,2,L4440,ELT-2-GFP,5,1,2,0
529,157.639114240265,799.871708427475,955.348169709271,8.83888292863633,0.0258603609059057,2.84692941164959,2132,0.0290594627151616,849.59740847169,721.497206257982,4,2,L4440,ELT-2-GFP,3,2,2,0
556,200.301051208273,782.246201234183,1708.89479835527,8.69510626140433,0.0395593434073899,6.48184821402363,4717,0.0113892064918321,811.600514658853,747.706659328564,4,2,L4440,ELT-2-GFP,8,1,2,0
595,201.974210617307,890.001022829367,681.204118774977,8.28308294294254,0.147222632583821,2.03352100832114,1273,0.0599860886305571,901.106944288966,807.72748983171,4,2,L4440,ELT-2-GFP,2,2,2,0
681,199.984514186861,1131.54819689266,998.026691871411,8.88233823705051,0.0562781591125492,2.89776743685762,2234,0.0273830868191707,1104.87048875532,937.455721671803,4,2,L4440,ELT-2-GFP,4,1,2,0
709,175.219185223409,1257.68442670507,974.539524225302,8.56525530410978,0.076142614679697,3.48240472674995,2329,0.0259868444648305,1224.18279037012,985.291322152377,4,2,L4440,ELT-2-GFP,3,2,2,0
757,194.226033613894,1324.07674250904,906.696179585188,8.39426560109801,0.0775903555286499,2.64357731081748,1986,0.0318504457950349,1269.55287356322,1037.35623773479,4,2,L4440,ELT-2-GFP,3,1,2,0
778,172.286378128053,1397.45730309663,962.973873490475,8.57951128778803,0.0356894909231878,2.46564422258938,1505,0.0465934859227575,1343.06100200612,1058.86461302925,4,2,L4440,ELT-2-GFP,3,2,2,0
817,177.328929948054,1477.58512056041,620.351002600967,7.499931024746,0.0932079069537587,2.44022520998537,1257,0.0611992480248383,1407.55283753329,1106.68404015571,4,2,L4440,ELT-2-GFP,1,1,2,0
396,134.838876441466,554.322976944397,918.456682831399,8.01717484052633,0.0617494725512972,3.52228398514856,2242,0.0264985231649718,640.605792388286,517.121815030143,6,2,L4440,ELT-2-GFP,3,2,2,0
408,163.111348034971,548.351826228777,599.225040689414,7.20754113554467,0.248974395129955,2.77555978029707,1361,0.0524815564048786,618.596976323152,535.846112247537,6,2,L4440,ELT-2-GFP,1,1,2,0
419,118.636931766272,641.397161124223,766.75895615902,8.46797758450986,0.0417774453250886,3.07143163504955,1638,0.040114345870852,719.419830215722,557.529289625519,6,2,L4440,ELT-2-GFP,2,2,2,0
438,158.234340668216,626.487900263008,681.857822980999,8.28810854187598,0.0406022275492445,1.9583898957426,1272,0.0582517628235347,683.414414414414,579.752045623605,6,2,L4440,ELT-2-GFP,2,1,2,0
462,122.90125725509,730.594235915099,1158.15515258873,8.64013909615381,0.0718322607083915,3.57864052891094,2734,0.0207589694266622,787.402617941169,615.431303374614,6,2,L4440,ELT-2-GFP,5,2,2,0
480,165.894132117061,712.579332521414,746.949631026545,8.55774088635629,0.0309721989184874,1.98656816762379,1298,0.0564389744854843,746.863739248529,638.442677682209,6,2,L4440,ELT-2-GFP,2,1,2,0
762,149.510685954497,1316.53413334446,630.925596555751,7.62243066714039,0.114948094894115,2.35288570207924,1260,0.0591283019157164,1234.84258949108,994.682007994462,6,2,L4440,ELT-2-GFP,1,2,2,0
326,137.988501333536,593.970074895809,1140.11845605807,7.59124361367616,0.107725501057853,4.60424119939831,2739,0.021925224853876,746.943636766755,450.488043202838,5,2,L4440,ELT-2-GFP,4,1,2,0
365,190.074566538842,602.006504110487,748.30655791319,7.43282174602581,0.0604448210138282,3.08754998077298,1736,0.03904669600163,713.137414342245,490.919240420809,5,2,L4440,ELT-2-GFP,2,2,2,0
379,144.601903027014,682.638759806994,931.103961453224,8.55644936778285,0.0677574779533964,2.74448887179821,1862,0.0355584328030462,800.532015978902,521.439846416382,5,2,L4440,ELT-2-GFP,3,1,2,0
400,192.893951159578,671.599156580183,1165.1077494697,8.08953833194466,0.0559891822946378,3.77367219872254,2536,0.0240605145412493,756.977513637491,545.040695512026,5,2,L4440,ELT-2-GFP,5,2,2,0
434,150.306290617093,768.32159935813,976.008855033238,8.43958325600874,0.0482857443460414,2.88893565452443,2039,0.0315935844776728,852.83122745352,589.549181389326,5,2,L4440,ELT-2-GFP,3,1,2,0
452,190.327738672396,769.013938559173,826.54254660728,8.55381226738439,0.0502562072730308,2.20281343657488,1379,0.0540774376784216,823.234899622081,616.498263320008,5,2,L4440,ELT-2-GFP,3,2,2,0
537,192.877746132046,894.921694629014,852.904084454816,8.89785210754714,0.0965025518976982,2.78060056747976,1547,0.0457837359340578,904.466392869996,712.730846582128,5,2,L4440,ELT-2-GFP,3,1,2,0
617,191.866883914095,1016.61012457065,520.369534771213,8.34050258347178,0.145458742470737,2.13059004521177,829,0.132884402361022,985.585530881332,803.443476752255,5,2,L4440,ELT-2-GFP,1,2,2,0
672,154.18875472077,1166.849117739,622.096181506154,8.37513845948088,0.0753540088856846,1.82364063191855,1209,0.0662150593896932,1113.09351599234,891.381581238753,5,2,L4440,ELT-2-GFP,1,1,2,0
744,158.293907980731,1296.91845118333,808.107525961846,8.46380553363442,0.0520924175835643,2.41948361066421,1368,0.054726548194652,1195.90539815891,991.766221288766,5,2,L4440,ELT-2-GFP,2,2,2,0
807,166.337842749917,1398.32043071598,895.082545010872,8.53739633276201,0.0417110143542403,3.03338243725065,1670,0.0411618136401076,1256.82829362758,1073.2245980675,5,2,L4440,ELT-2-GFP,3,1,2,0
168,271.074531006902,1371.90020257824,1011.52277167016,7.96761491607101,0.168005100006353,4.25151341752085,2483,0.0242896767151819,1238.71372339716,230.547001134165,10,2,L4440,ELT-2-GFP,4,2,2,0
179,247.044017085673,1351.98345323905,660.131813495062,7.9781635634925,0.195256162525299,3.71163869783566,1507,0.0469730611177984,1209.52044571662,241.587609895727,10,2,L4440,ELT-2-GFP,2,1,2,0
218,291.730896819159,1292.23163442561,1105.52845723534,7.15478023662527,0.0455562319542938,5.46623153681252,2882,0.0202850799566532,1232.39854718594,312.6072518618,10,2,L4440,ELT-2-GFP,4,2,2,0
339,331.139421387654,1132.46071117131,1142.03748515405,7.5797908502056,0.269997252363111,6.34352795630095,3057,0.0189171674565481,1217.8262719376,476.520120546002,10,2,L4440,ELT-2-GFP,4,1,2,0
425,311.241070273549,995.302212392855,2308.4368170339,7.04046994394563,0.313086620996294,17.2085066899653,6274,0.00844653201379933,1154.49484023738,599.79837460169,10,2,L4440,ELT-2-GFP,11,2,2,0
544,345.727517718046,836.924111866604,1273.15955769759,7.0193920484756,0.247325173851615,9.71774495433337,3236,0.0176965352567788,1135.71885932365,760.796512244249,10,2,L4440,ELT-2-GFP,5,1,2,0
585,341.080134830354,769.788160012108,563.021848291689,7.26907877057606,0.135191454902586,2.42943623858334,1230,0.0639126515106824,1109.53637780175,822.790962483519,10,2,L4440,ELT-2-GFP,1,2,2,0
616,304.741424328609,714.684172489357,1742.8505638237,6.15065511568063,0.183014266716379,16.1962415905556,4570,0.0119500594872526,1057.28223495702,863.120305118872,10,2,L4440,ELT-2-GFP,8,1,2,0
