Unnamed: 0,time_index,nuc_intensity,cyto_intensity,nuc_cyto_ratio,rep,conc
389,10,3364.11928,1942.25215,1.732071337905328,1,100.0
390,10,4715.20213,1557.68166,3.0270640343804263,1,100.0
391,10,4975.66768,1613.90098,3.08300679016875,1,100.0
392,10,5487.62786,1667.22248,3.291479047235496,1,100.0
393,10,3634.72408,1322.65525,2.748050998172048,1,100.0
394,10,3113.69337,2358.91137,1.3199704785856368,1,100.0
395,10,3971.66176,1372.36489,2.894027520625364,1,100.0
396,10,3911.82052,1530.11365,2.556555534289888,1,100.0
397,10,3708.14328,1460.39731,2.539133189720816,1,100.0
398,10,3526.79972,1348.67984,2.6150014372573405,1,100.0
399,10,4614.07499,1683.20994,2.741235588235654,1,100.0
400,10,3249.62393,1372.94733,2.3668962814473007,1,100.0
401,10,3582.98067,1325.05837,2.704017235104896,1,100.0
402,10,2860.71307,1142.32028,2.504300343858029,1,100.0
403,10,3251.73742,1251.91383,2.597413130263127,1,100.0
404,10,3630.90405,1316.98092,2.756990625194479,1,100.0
405,10,4334.62396,1434.98032,3.020685301105732,1,100.0
406,10,5122.17874,1766.84857,2.899047958592173,1,100.0
407,10,4676.6481,1590.72993,2.939938459572456,1,100.0
408,10,4842.66102,1628.70963,2.9733114674344985,1,100.0
409,10,3575.95828,1390.0813,2.572481393714166,1,100.0
410,10,5351.63434,1945.04529,2.7514188834132494,1,100.0
411,10,4228.70413,1397.35725,3.0262154720992074,1,100.0
412,10,4118.08492,1530.01515,2.6915321197963302,1,100.0
413,10,5231.73085,2006.02128,2.608013634830434,1,100.0
414,10,5161.57893,1793.48884,2.8779543060886845,1,100.0
415,10,2472.92331,1802.57003,1.371887509968198,1,100.0
416,10,3752.49391,1465.62112,2.560343774249105,1,100.0
417,10,4153.35726,1552.69515,2.6749341362984227,1,100.0
418,10,4135.90764,1601.06651,2.583220381019649,1,100.0
419,10,3910.47061,1539.16337,2.540646877530616,1,100.0
420,10,3344.09397,1270.76187,2.6315661879278767,1,100.0
421,10,5192.71503,1639.8527,3.166574064853508,1,100.0
422,10,3222.71665,1240.27027,2.5983986941813897,1,100.0
423,10,3816.95288,1391.43886,2.743169671141713,1,100.0
424,10,3399.13744,1338.46982,2.539569730455334,1,100.0
425,10,4142.53584,1482.02329,2.7951894332240887,1,100.0
426,10,2523.24707,1121.97137,2.2489406926666944,1,100.0
427,10,4299.78922,1424.29973,3.0188794741960665,1,100.0
428,10,5994.57494,2062.9303,2.905854327700747,1,100.0
