time,rna
55,3
55,1
55,2
55,40
55,60
55,5
55,44
55,30
55,2
55,5
55,0
55,0
55,12
55,0
55,0
55,3
55,1
55,40
55,3
55,0
55,3
55,1
55,2
55,0
55,2
55,7
55,7
55,0
55,0
55,12
55,1
55,9
55,21
55,2
55,9
55,63
55,0
55,0
55,17
55,31
55,2
55,2
55,1
55,1
55,17
55,0
55,3
55,5
55,0
55,0
55,0
55,1
55,1
55,5
55,1
55,0
55,22
55,10
55,2
55,2
55,3
55,14
55,1
55,25
55,1
55,0
55,2
55,1
55,2
55,25
55,6
55,1
55,6
55,1
55,8
55,3
55,36
55,0
55,16
55,0
55,2
55,2
55,0
55,0
55,1
55,11
55,0
55,1
55,0
55,10
55,8
55,19
55,1
55,0
55,22
55,4
55,25
55,7
55,16
55,0
55,7
55,3
55,1
55,6
55,21
55,2
55,7
55,32
55,3
55,11
55,1
55,0
55,17
55,25
55,0
55,15
55,35
55,2
55,9
55,3
55,26
55,25
55,25
55,0
55,3
55,24
55,1
55,0
55,2
55,3
55,1
55,18
55,6
55,0
55,0
55,1
55,1
55,31
55,1
55,11
55,1
55,43
55,5
55,0
55,0
55,12
55,3
55,15
55,0
55,0
55,41
55,2
55,12
55,21
55,1
55,3
55,1
55,2
55,10
55,13
55,21
55,39
55,3
55,0
55,2
55,63
55,0
55,7
55,2
55,11
55,1
55,3
55,3
55,0
55,3
55,1
55,10
55,1
55,3
55,1
55,24
55,0
55,6
55,1
55,25
55,0
55,7
55,0
55,18
55,3
55,0
55,4
55,24
55,38
55,0
55,14
55,17
55,6
55,0
55,3
55,0
55,12
55,3
55,34
55,1
55,0
55,23
55,53
55,47
55,0
55,10
55,5
55,3
55,8
55,17
55,0
55,14
55,6
55,10
55,1
55,36
55,21
55,3
55,2
55,2
55,5
55,1
55,1
55,23
55,17
55,4
55,31
55,6
55,4
55,3
55,10
55,3
55,0
55,62
55,8
55,1
55,4
55,1
55,4
55,1
55,7
55,2
55,0
55,45
55,0
55,1
55,1
55,18
55,22
55,0
55,30
55,3
55,6
55,6
55,3
55,0
55,56
55,38
55,11
55,0
55,0
55,0
55,4
55,4
55,0
55,0
55,1
55,0
55,1
55,1
55,1
55,6
55,14
55,3
55,7
55,0
55,4
55,17
55,2
55,2
55,0
55,8
55,1
55,1
55,1
55,1
55,2
55,6
55,1
55,1
55,0
55,4
55,1
55,3
55,5
55,1
55,4
55,2
55,0
55,3
55,7
55,1
55,11
55,2
55,1
55,1
55,0
55,20
55,0
55,2
55,1
55,14
55,58
55,0
55,10
55,0
55,4
55,9
55,4
55,1
55,10
55,0
55,29
55,36
55,1
55,77
55,0
55,19
55,0
55,34
55,4
55,0
55,37
55,2
55,6
55,31
55,0
55,1
55,24
55,46
55,0
55,3
55,1
55,15
55,9
55,1
55,2
55,0
55,1
55,2
55,8
55,1
55,2
55,12
55,10
55,4
55,1
55,1
55,1
55,14
55,0
55,17
55,3
55,9
55,2
55,30
55,47
55,7
55,6
55,54
55,5
55,12
55,1
55,0
55,0
55,2
55,11
55,4
55,9
55,2
55,0
55,1
55,17
55,0
55,18
55,0
