Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3,tryptCond1,tryptCond2,tryptCond3,tryptCond4,tryptCond5
191,DUSP1_TPL,O,0.0,0,,8719,20302.0,,,1117.44156,1096.16708,16.0,35.0,,,,,1,2,3,4,5
192,DUSP1_TPL,O,0.0,0,,6724,13016.0,,,1123.83953,1161.18946,11.0,37.0,,,,,1,2,3,4,5
193,DUSP1_TPL,O,0.0,0,,6813,11741.0,,,1063.7995,1079.82097,10.0,50.0,,,,,1,2,3,4,5
194,DUSP1_TPL,O,0.0,0,,8710,13389.0,,,1199.12664,1158.6527,34.0,54.0,,,,,1,2,3,4,5
195,DUSP1_TPL,O,0.0,0,,7252,8689.0,,,1098.10025,1144.97986,58.0,97.0,,,,,1,2,3,4,5
196,DUSP1_TPL,O,0.0,0,,7366,11294.0,,,1377.93144,1345.5618,34.0,66.0,,,,,1,2,3,4,5
197,DUSP1_TPL,O,0.0,0,,7874,9890.0,,,1176.9003,1177.99879,27.0,65.0,,,,,1,2,3,4,5
198,DUSP1_TPL,O,0.0,0,,7753,13577.0,,,1116.1046,1097.83958,27.0,44.0,,,,,1,2,3,4,5
199,DUSP1_TPL,O,0.0,0,,8150,13547.0,,,1232.92025,1240.87126,13.0,34.0,,,,,1,2,3,4,5
200,DUSP1_TPL,O,0.0,0,,7049,11172.0,,,1217.5117,1170.82769,7.0,15.0,,,,,1,2,3,4,5
201,DUSP1_TPL,O,0.0,0,,8425,9030.0,,,1091.91312,1077.32924,17.0,20.0,,,,,1,2,3,4,5
202,DUSP1_TPL,O,0.0,0,,6655,9486.0,,,1038.9719,1016.48229,10.0,17.0,,,,,1,2,3,4,5
203,DUSP1_TPL,O,0.0,0,,8064,10327.0,,,1347.13083,1364.29602,63.0,94.0,,,,,1,2,3,4,5
204,DUSP1_TPL,O,0.0,0,,7541,14368.0,,,1229.49728,1238.59117,30.0,51.0,4.0,,,,1,2,3,4,5
205,DUSP1_TPL,O,0.0,0,,7461,10977.0,,,1402.89519,1341.47973,54.0,48.0,,,,,1,2,3,4,5
206,DUSP1_TPL,O,0.0,0,,6751,11446.0,,,1341.50585,1336.49415,13.0,50.0,,,,,1,2,3,4,5
207,DUSP1_TPL,O,0.0,0,,7039,10207.0,,,1395.24549,1350.77006,35.0,36.0,,,,,1,2,3,4,5
208,DUSP1_TPL,O,0.0,0,,7740,13764.0,,,1369.51124,1383.17546,23.0,70.0,4.0,,,,1,2,3,4,5
209,DUSP1_TPL,O,0.0,0,,8178,10615.0,,,1245.53461,1244.19896,21.0,48.0,,,,,1,2,3,4,5
210,DUSP1_TPL,O,0.0,0,,7968,13461.0,,,1314.86885,1297.51274,11.0,24.0,,,,,1,2,3,4,5
211,DUSP1_TPL,O,0.0,0,,7456,12043.0,,,1338.34965,1332.07166,38.0,72.0,,,,,1,2,3,4,5
212,DUSP1_TPL,O,0.0,0,,8482,13409.0,,,1118.97725,1128.02677,16.0,28.0,5.0,,,,1,2,3,4,5
213,DUSP1_TPL,O,0.0,0,,7994,11047.0,,,1241.34726,1150.84159,58.0,57.0,,,,,1,2,3,4,5
214,DUSP1_TPL,O,0.0,0,,8342,8420.0,,,1244.51642,1209.72126,43.0,24.0,,,,,1,2,3,4,5
215,DUSP1_TPL,O,0.0,0,,8626,15797.0,,,1244.60897,1237.34203,38.0,79.0,,,,,1,2,3,4,5
216,DUSP1_TPL,O,0.0,0,,8310,12738.0,,,1365.01937,1322.68975,33.0,48.0,,,,,1,2,3,4,5
217,DUSP1_TPL,O,0.0,0,,7729,14134.0,,,1280.90749,1235.60125,38.0,54.0,6.0,,,,1,2,3,4,5
218,DUSP1_TPL,O,0.0,0,,6662,7006.0,,,1454.51246,1411.3517,67.0,54.0,,,,,1,2,3,4,5
219,DUSP1_TPL,O,0.0,0,,7112,10682.0,,,1404.47553,1341.05982,38.0,31.0,,,,,1,2,3,4,5
220,DUSP1_TPL,O,0.0,0,,6950,9751.0,,,1199.10921,1138.59481,23.0,16.0,,,,,1,2,3,4,5
221,DUSP1_TPL,O,0.0,0,,6733,9709.0,,,1371.00579,1352.05418,36.0,60.0,4.0,,,,1,2,3,4,5
222,DUSP1_TPL,O,0.0,0,,6827,11887.0,,,1261.40779,1255.58644,23.0,42.0,7.0,,,,1,2,3,4,5
223,DUSP1_TPL,O,0.0,0,,8442,13134.0,,,1122.13149,1109.74448,17.0,24.0,,,,,1,2,3,4,5
224,DUSP1_TPL,O,0.0,0,,6642,8419.0,,,1034.23999,1004.92303,11.0,15.0,,,,,1,2,3,4,5
225,DUSP1_TPL,O,0.0,0,,7309,13806.0,,,1211.14639,1176.7512,16.0,35.0,,,,,1,2,3,4,5
226,DUSP1_TPL,O,0.0,0,,7621,6329.0,,,1034.2808,1041.76932,11.0,16.0,,,,,1,2,3,4,5
227,DUSP1_TPL,O,0.0,0,,7888,12817.0,,,1209.00849,1165.27627,27.0,31.0,,,,,1,2,3,4,5
228,DUSP1_TPL,O,0.0,0,,8458,12533.0,,,1384.36072,1345.34597,73.0,93.0,,,,,1,2,3,4,5
229,DUSP1_TPL,O,0.0,0,,6801,13372.0,,,1197.97927,1178.37945,33.0,46.0,,,,,1,2,3,4,5
230,DUSP1_TPL,O,0.0,0,,7114,11058.0,,,1409.23587,1393.47721,46.0,92.0,,,,,1,2,3,4,5
231,DUSP1_TPL,O,0.0,0,,6844,6823.0,,,1375.16277,1338.74249,33.0,31.0,,,,,1,2,3,4,5
232,DUSP1_TPL,O,0.0,0,,7316,12048.0,,,1291.22184,1273.6719,44.0,67.0,,,,,1,2,3,4,5
233,DUSP1_TPL,O,0.0,0,,7339,11124.0,,,1220.01989,1173.84142,42.0,48.0,,,,,1,2,3,4,5
234,DUSP1_TPL,O,0.0,0,,6525,12469.0,,,1043.14375,1043.42513,5.0,15.0,,,,,1,2,3,4,5
235,DUSP1_TPL,O,0.0,0,,8576,9421.0,,,1268.65368,1217.98259,36.0,47.0,,,,,1,2,3,4,5
236,DUSP1_TPL,O,0.0,0,,8481,19309.0,,,1259.74755,1269.77689,35.0,87.0,,,,,1,2,3,4,5
237,DUSP1_TPL,O,0.0,0,,7068,9272.0,,,1122.01627,1132.18195,6.0,5.0,,,,,1,2,3,4,5
238,DUSP1_TPL,O,0.0,0,,7161,10667.0,,,1344.16213,1325.03225,27.0,65.0,,,,,1,2,3,4,5
239,DUSP1_TPL,O,0.0,0,,7699,15650.0,,,1167.16768,1123.19495,6.0,20.0,,,,,1,2,3,4,5
240,DUSP1_TPL,O,0.0,0,,6480,11505.0,,,1215.37253,1200.01312,22.0,69.0,,,,,1,2,3,4,5
241,DUSP1_TPL,O,0.0,0,,7630,9861.0,,,1094.08755,1124.77264,15.0,42.0,,,,,1,2,3,4,5
242,DUSP1_TPL,O,0.0,0,,7815,6531.0,,,1019.48164,1012.24514,7.0,8.0,,,,,1,2,3,4,5
243,DUSP1_TPL,O,0.0,0,,7309,9499.0,,,1208.38213,1212.65049,28.0,31.0,,,,,1,2,3,4,5
244,DUSP1_TPL,O,0.0,0,,8471,10410.0,,,1288.83969,1294.10711,46.0,43.0,,,,,1,2,3,4,5
245,DUSP1_TPL,O,0.0,0,,7920,11922.0,,,1339.46831,1316.15316,68.0,92.0,,,,,1,2,3,4,5
246,DUSP1_TPL,O,0.0,0,,8448,23447.0,,,1362.00947,1332.96597,25.0,78.0,,,,,1,2,3,4,5
247,DUSP1_TPL,O,0.0,0,,6886,9185.0,,,1252.0045,1254.89494,29.0,48.0,,,,,1,2,3,4,5
248,DUSP1_TPL,O,0.0,0,,7129,13158.0,,,1356.69547,1373.77687,42.0,126.0,,,,,1,2,3,4,5
249,DUSP1_TPL,O,0.0,0,,6835,15760.0,,,1288.87491,1238.35539,20.0,47.0,,,,,1,2,3,4,5
250,DUSP1_TPL,O,0.0,0,,7966,14891.0,,,1157.57017,1164.53757,21.0,81.0,,,,,1,2,3,4,5
251,DUSP1_TPL,O,0.0,0,,8618,15551.0,,,1274.48666,1226.18809,40.0,87.0,,,,,1,2,3,4,5
252,DUSP1_TPL,O,0.0,0,,8714,9706.0,,,1139.49289,1133.54801,22.0,37.0,,,,,1,2,3,4,5
253,DUSP1_TPL,O,0.0,0,,6579,8201.0,,,1063.54081,1035.64187,12.0,17.0,,,,,1,2,3,4,5
254,DUSP1_TPL,O,0.0,0,,6258,20398.0,,,1272.63279,1193.84047,53.0,73.0,,,,,1,2,3,4,5
255,DUSP1_TPL,O,0.0,0,,8659,14689.0,,,1456.49047,1401.74409,97.0,139.0,,,,,1,2,3,4,5
256,DUSP1_TPL,O,0.0,0,,7130,5772.0,,,1232.96971,1223.81254,27.0,22.0,4.0,,,,1,2,3,4,5
257,DUSP1_TPL,O,0.0,0,,8161,10901.0,,,1488.44382,1464.71902,99.0,124.0,,,,,1,2,3,4,5
258,DUSP1_TPL,O,0.0,0,,8493,19894.0,,,1379.35582,1316.40495,35.0,78.0,,,,,1,2,3,4,5
259,DUSP1_TPL,O,0.0,0,,8320,10916.0,,,1441.84796,1459.65225,63.0,97.0,,,,,1,2,3,4,5
260,DUSP1_TPL,O,0.0,0,,7109,16332.0,,,1422.72978,1416.39818,65.0,152.0,7.0,,,,1,2,3,4,5
261,DUSP1_TPL,O,0.0,0,,6995,19463.0,,,1147.94753,1136.03201,26.0,53.0,,,,,1,2,3,4,5
262,DUSP1_TPL,O,0.0,0,,7979,13879.0,,,1271.00013,1225.10361,39.0,44.0,,,,,1,2,3,4,5
263,DUSP1_TPL,O,0.0,0,,7723,10446.0,,,1420.41486,1402.07304,73.0,89.0,,,,,1,2,3,4,5
264,DUSP1_TPL,O,0.0,0,,7500,8919.0,,,1435.74787,1399.61218,52.0,63.0,,,,,1,2,3,4,5
265,DUSP1_TPL,O,0.0,0,,8510,11048.0,,,1361.21998,1320.21352,33.0,27.0,,,,,1,2,3,4,5
266,DUSP1_TPL,O,0.0,0,,6249,7086.0,,,1185.17395,1185.18713,43.0,56.0,,,,,1,2,3,4,5
267,DUSP1_TPL,O,0.0,0,,6679,6544.0,,,1304.84998,1313.53392,36.0,45.0,,,,,1,2,3,4,5
268,DUSP1_TPL,O,0.0,0,,6684,8143.0,,,1089.18013,1043.02923,28.0,34.0,,,,,1,2,3,4,5
269,DUSP1_TPL,O,0.0,0,,6839,7060.0,,,1097.25062,1125.47663,16.0,24.0,,,,,1,2,3,4,5
270,DUSP1_TPL,O,0.0,0,,6505,12386.0,,,1077.39231,1057.26223,19.0,35.0,,,,,1,2,3,4,5
271,DUSP1_TPL,O,0.0,0,,7256,13480.0,,,1061.67434,1046.84763,5.0,20.0,,,,,1,2,3,4,5
272,DUSP1_TPL,O,0.0,0,,6977,12645.0,,,982.39415,969.19209,17.0,19.0,,,,,1,2,3,4,5
273,DUSP1_TPL,O,0.0,0,,7170,10993.0,,,1231.12608,1238.06486,24.0,31.0,,,,,1,2,3,4,5
274,DUSP1_TPL,O,0.0,0,,8558,12049.0,,,1293.45303,1257.45431,39.0,60.0,,,,,1,2,3,4,5
275,DUSP1_TPL,O,0.0,0,,6451,15584.0,,,1273.6754,1287.58996,35.0,73.0,,,,,1,2,3,4,5
276,DUSP1_TPL,O,0.0,0,,8754,16607.0,,,1384.15079,1326.78015,43.0,46.0,,,,,1,2,3,4,5
277,DUSP1_TPL,O,0.0,0,,8132,15584.0,,,1354.78443,1292.62981,22.0,32.0,,,,,1,2,3,4,5
278,DUSP1_TPL,O,0.0,0,,7533,15565.0,,,1242.31568,1243.37456,15.0,42.0,,,,,1,2,3,4,5
279,DUSP1_TPL,O,0.0,0,,6649,7370.0,,,1227.59302,1187.35373,6.0,10.0,,,,,1,2,3,4,5
280,DUSP1_TPL,O,0.0,0,,6766,9223.0,,,1106.14662,1091.66714,8.0,20.0,,,,,1,2,3,4,5
281,DUSP1_TPL,O,0.0,0,,8725,12887.0,,,1185.41616,1146.39528,15.0,23.0,,,,,1,2,3,4,5
282,DUSP1_TPL,O,0.0,0,,7312,14398.0,,,1030.71458,1017.26907,5.0,10.0,,,,,1,2,3,4,5
283,DUSP1_TPL,O,100.0,75,,7632,1916.0,,,1152.58242,1132.71086,106.0,23.0,,,,,0,0,3,4,5
284,DUSP1_TPL,O,100.0,75,,7266,9993.0,,,1493.37999,1388.7212,153.0,113.0,,,,,0,0,3,4,5
285,DUSP1_TPL,O,100.0,75,,7943,14422.0,,,1347.01007,1381.42976,82.0,177.0,,,,,0,0,3,4,5
286,DUSP1_TPL,O,100.0,75,,8188,10119.0,,,1218.73449,1239.44095,81.0,109.0,,,,,0,0,3,4,5
287,DUSP1_TPL,O,100.0,75,,7894,14723.0,,,1459.81872,1477.71337,83.0,167.0,,,,,0,0,3,4,5
288,DUSP1_TPL,O,100.0,75,,6687,10602.0,,,1307.49275,1386.41851,94.0,187.0,,,,,0,0,3,4,5
289,DUSP1_TPL,O,100.0,75,,7958,13011.0,,,1475.68824,1420.11014,134.0,168.0,,,,,0,0,3,4,5
290,DUSP1_TPL,O,100.0,75,,7945,15997.0,,,1358.3275,1294.31368,108.0,171.0,,,,,0,0,3,4,5
291,DUSP1_TPL,O,100.0,75,,8463,15020.0,,,1163.58348,1128.48582,92.0,140.0,,,,,0,0,3,4,5
292,DUSP1_TPL,O,100.0,75,,6999,10073.0,,,1332.82412,1435.80175,79.0,169.0,6.0,,,,0,0,3,4,5
293,DUSP1_TPL,O,100.0,75,,8052,17228.0,,,1455.18939,1409.23328,95.0,151.0,,,,,0,0,3,4,5
294,DUSP1_TPL,O,100.0,75,,8317,17255.0,,,1654.36708,1549.46885,201.0,299.0,4.0,4.0,,,0,0,3,4,5
295,DUSP1_TPL,O,100.0,75,,8108,14222.0,,,1478.57166,1405.36879,130.0,171.0,5.0,5.0,,,0,0,3,4,5
296,DUSP1_TPL,O,100.0,75,,7246,9177.0,,,1348.56611,1370.76223,130.0,183.0,,,,,0,0,3,4,5
297,DUSP1_TPL,O,100.0,75,,6763,17116.0,,,1139.58805,1100.79949,41.0,114.0,,,,,0,0,3,4,5
298,DUSP1_TPL,O,100.0,75,,7589,13627.0,,,1102.3032,1130.30975,47.0,131.0,,,,,0,0,3,4,5
299,DUSP1_TPL,O,100.0,75,,7761,8353.0,,,1240.45961,1259.60014,50.0,53.0,,,,,0,0,3,4,5
300,DUSP1_TPL,O,100.0,75,,8550,15757.0,,,1449.64199,1425.00781,108.0,204.0,,,,,0,0,3,4,5
301,DUSP1_TPL,O,100.0,75,,8255,14692.0,,,1310.89497,1291.80779,63.0,126.0,,,,,0,0,3,4,5
302,DUSP1_TPL,O,100.0,75,,8495,14724.0,,,1544.00118,1528.87653,132.0,252.0,4.0,,,,0,0,3,4,5
303,DUSP1_TPL,O,100.0,75,,8759,16242.0,,,1302.12022,1284.39182,70.0,107.0,,,,,0,0,3,4,5
304,DUSP1_TPL,O,100.0,75,,8366,19914.0,,,1302.90246,1342.12745,100.0,257.0,,,,,0,0,3,4,5
305,DUSP1_TPL,O,100.0,75,,7317,15450.0,,,1184.31926,1180.19243,58.0,132.0,,,,,0,0,3,4,5
306,DUSP1_TPL,O,100.0,75,,7855,11687.0,,,1073.20318,1048.39437,48.0,95.0,,,,,0,0,3,4,5
307,DUSP1_TPL,O,100.0,75,,8429,13822.0,,,1154.14082,1189.69158,85.0,210.0,,,,,0,0,3,4,5
308,DUSP1_TPL,O,100.0,75,,7431,15134.0,,,1447.28395,1366.13077,126.0,200.0,,,,,0,0,3,4,5
309,DUSP1_TPL,O,100.0,75,,6928,6048.0,,,1479.85696,1457.64931,115.0,95.0,,,,,0,0,3,4,5
310,DUSP1_TPL,O,100.0,75,,7850,19067.0,,,1463.63197,1336.83332,169.0,223.0,,,,,0,0,3,4,5
311,DUSP1_TPL,O,100.0,75,,7682,11454.0,,,1571.85954,1613.11044,156.0,216.0,,,,,0,0,3,4,5
312,DUSP1_TPL,O,100.0,75,,7931,17335.0,,,1506.72614,1540.73579,127.0,291.0,,,,,0,0,3,4,5
313,DUSP1_TPL,O,100.0,75,,8021,10227.0,,,1417.1521,1397.7575,68.0,83.0,,,,,0,0,3,4,5
314,DUSP1_TPL,O,100.0,75,,7936,13328.0,,,1347.38773,1370.05852,66.0,118.0,,,,,0,0,3,4,5
315,DUSP1_TPL,O,100.0,75,,7294,15306.0,,,1510.57911,1365.05468,169.0,223.0,4.0,4.0,,,0,0,3,4,5
316,DUSP1_TPL,O,100.0,75,,8223,7828.0,,,1119.3067,1133.46742,28.0,56.0,4.0,,,,0,0,3,4,5
317,DUSP1_TPL,O,100.0,75,,8051,10499.0,,,1405.15178,1422.20107,150.0,192.0,,,,,0,0,3,4,5
318,DUSP1_TPL,O,100.0,75,,8044,12924.0,,,1260.18076,1219.94421,81.0,122.0,,,,,0,0,3,4,5
319,DUSP1_TPL,O,100.0,75,,6844,15959.0,,,1430.57028,1377.88176,73.0,164.0,,,,,0,0,3,4,5
320,DUSP1_TPL,O,100.0,75,,8509,20765.0,,,1504.00611,1440.60612,104.0,220.0,13.0,,,,0,0,3,4,5
321,DUSP1_TPL,O,100.0,75,,6449,20602.0,,,1396.56241,1404.75677,99.0,367.0,,,,,0,0,3,4,5
322,DUSP1_TPL,O,100.0,75,,7832,16686.0,,,1353.72523,1275.72576,39.0,99.0,31.0,,,,0,0,3,4,5
323,DUSP1_TPL,O,100.0,75,,7112,9996.0,,,1205.54921,1180.07223,64.0,93.0,,,,,0,0,3,4,5
324,DUSP1_TPL,O,100.0,75,,7536,6137.0,,,1371.08984,1360.70262,77.0,62.0,,,,,0,0,3,4,5
325,DUSP1_TPL,O,100.0,75,,8463,17824.0,,,1371.34704,1335.47644,74.0,191.0,,,,,0,0,3,4,5
326,DUSP1_TPL,O,100.0,75,,6688,15802.0,,,1189.02153,1235.06778,69.0,203.0,,,,,0,0,3,4,5
327,DUSP1_TPL,O,100.0,75,,6228,10019.0,,,1198.12781,1196.06138,53.0,114.0,,,,,0,0,3,4,5
328,DUSP1_TPL,O,100.0,75,,8197,11001.0,,,1104.42369,1107.08217,71.0,121.0,,,,,0,0,3,4,5
329,DUSP1_TPL,O,100.0,75,,8316,12071.0,,,1433.75926,1433.80913,130.0,192.0,,,,,0,0,3,4,5
330,DUSP1_TPL,O,100.0,75,,8193,19542.0,,,1637.1649,1626.72679,192.0,374.0,4.0,4.0,,,0,0,3,4,5
331,DUSP1_TPL,O,100.0,75,,6547,5803.0,,,1347.61143,1317.6924,67.0,54.0,,,,,0,0,3,4,5
332,DUSP1_TPL,O,100.0,75,,6655,9658.0,,,1234.50413,1283.59702,52.0,125.0,,,,,0,0,3,4,5
333,DUSP1_TPL,O,100.0,75,,7063,29661.0,,,1420.698,1367.06463,83.0,264.0,,,,,0,0,3,4,5
334,DUSP1_TPL,O,100.0,75,,6462,12074.0,,,1365.31708,1350.53122,46.0,105.0,,,,,0,0,3,4,5
335,DUSP1_TPL,O,100.0,75,,6872,8443.0,,,1191.50815,1190.61933,66.0,133.0,,,,,0,0,3,4,5
336,DUSP1_TPL,O,100.0,75,,7847,14172.0,,,1320.82847,1266.94708,96.0,170.0,,,,,0,0,3,4,5
337,DUSP1_TPL,O,100.0,75,,8008,13873.0,,,1226.59178,1202.9321,48.0,132.0,,,,,0,0,3,4,5
338,DUSP1_TPL,O,100.0,75,,7709,14493.0,,,1123.84602,1115.09543,47.0,133.0,,,,,0,0,3,4,5
339,DUSP1_TPL,O,100.0,75,,6250,5413.0,,,1474.90176,1525.91391,151.0,114.0,4.0,4.0,4.0,,0,0,3,4,5
340,DUSP1_TPL,O,100.0,75,,6242,11817.0,,,1456.8736,1408.57155,144.0,201.0,4.0,,,,0,0,3,4,5
341,DUSP1_TPL,O,100.0,75,,7371,9881.0,,,1425.79908,1485.06588,108.0,185.0,,,,,0,0,3,4,5
342,DUSP1_TPL,O,100.0,75,,7219,11895.0,,,1465.95526,1424.48827,100.0,127.0,,,,,0,0,3,4,5
343,DUSP1_TPL,O,100.0,75,,8225,15023.0,,,1435.24255,1438.39792,98.0,177.0,,,,,0,0,3,4,5
344,DUSP1_TPL,O,100.0,75,,8603,15265.0,,,1544.86144,1493.53154,165.0,200.0,,,,,0,0,3,4,5
345,DUSP1_TPL,O,100.0,75,,6340,15102.0,,,1371.12618,1322.7701,123.0,202.0,,,,,0,0,3,4,5
346,DUSP1_TPL,O,100.0,75,,7736,4291.0,,,1114.38806,1113.03729,58.0,47.0,,,,,0,0,3,4,5
347,DUSP1_TPL,O,100.0,75,,6296,12230.0,,,1253.01414,1298.09501,62.0,207.0,,,,,0,0,3,4,5
348,DUSP1_TPL,O,100.0,75,,7611,15231.0,,,1105.49849,1170.13249,55.0,226.0,,,,,0,0,3,4,5
349,DUSP1_TPL,O,100.0,75,,8565,12998.0,,,1206.04063,1213.58101,61.0,157.0,,,,,0,0,3,4,5
350,DUSP1_TPL,O,100.0,75,,6420,6411.0,,,1074.65312,1118.18375,37.0,71.0,,,,,0,0,3,4,5
351,DUSP1_TPL,O,100.0,75,,7168,10928.0,,,1182.54953,1163.04164,89.0,173.0,,,,,0,0,3,4,5
352,DUSP1_TPL,O,100.0,75,,6550,4246.0,,,1249.30427,1267.80476,53.0,37.0,,,,,0,0,3,4,5
353,DUSP1_TPL,O,100.0,75,,8383,16343.0,,,1379.74902,1304.40311,126.0,205.0,,,,,0,0,3,4,5
354,DUSP1_TPL,O,100.0,75,,6985,11574.0,,,1172.48762,1130.73864,63.0,110.0,20.0,,,,0,0,3,4,5
355,DUSP1_TPL,O,100.0,75,,8505,11202.0,,,1462.55838,1539.17916,127.0,207.0,,,,,0,0,3,4,5
356,DUSP1_TPL,O,100.0,75,,6278,14318.0,,,1415.09063,1391.45796,154.0,266.0,,,,,0,0,3,4,5
357,DUSP1_TPL,O,100.0,75,,7947,11553.0,,,1441.16686,1432.92729,94.0,127.0,,,,,0,0,3,4,5
358,DUSP1_TPL,O,100.0,75,,6854,7525.0,,,1431.10446,1426.44159,95.0,121.0,,,,,0,0,3,4,5
359,DUSP1_TPL,O,100.0,75,,6998,9737.0,,,1525.8501,1541.72928,128.0,167.0,,,,,0,0,3,4,5
360,DUSP1_TPL,O,100.0,75,,7892,9697.0,,,1496.3534,1426.29061,147.0,147.0,,,,,0,0,3,4,5
361,DUSP1_TPL,O,100.0,75,,6373,9019.0,,,1293.51954,1157.40703,128.0,121.0,4.0,,,,0,0,3,4,5
362,DUSP1_TPL,O,100.0,75,,8695,14457.0,,,1260.98965,1226.06938,100.0,178.0,,,,,0,0,3,4,5
363,DUSP1_TPL,O,100.0,75,,8037,13140.0,,,1198.4819,1254.02496,41.0,118.0,,,,,0,0,3,4,5
364,DUSP1_TPL,O,100.0,75,,7222,8271.0,,,1150.91567,1232.3343,60.0,113.0,,,,,0,0,3,4,5
365,DUSP1_TPL,O,100.0,75,,7935,13573.0,,,1391.83415,1449.65468,98.0,200.0,,,,,0,0,3,4,5
366,DUSP1_TPL,O,100.0,75,,7017,9389.0,,,1233.42041,1221.10502,47.0,83.0,,,,,0,0,3,4,5
367,DUSP1_TPL,O,100.0,75,,6805,12341.0,,,1335.62777,1305.6903,41.0,63.0,,,,,0,0,3,4,5
368,DUSP1_TPL,O,100.0,75,,7837,17692.0,,,1349.18566,1337.46258,99.0,283.0,,,,,0,0,3,4,5
369,DUSP1_TPL,O,100.0,75,,6907,13162.0,,,1207.77284,1223.18006,32.0,111.0,,,,,0,0,3,4,5
370,DUSP1_TPL,O,100.0,75,,6473,12004.0,,,1476.48123,1421.84688,93.0,118.0,,,,,0,0,3,4,5
371,DUSP1_TPL,O,100.0,75,,6471,11726.0,,,1355.88039,1349.72199,73.0,132.0,4.0,,,,0,0,3,4,5
372,DUSP1_TPL,O,100.0,75,,6512,9580.0,,,1080.19886,1110.7881,37.0,85.0,,,,,0,0,3,4,5
373,DUSP1_TPL,O,100.0,75,,6259,10274.0,,,1192.56686,1137.1423,25.0,34.0,,,,,0,0,3,4,5
374,DUSP1_TPL,O,100.0,75,,7848,13838.0,,,1287.38073,1280.36284,134.0,193.0,,,,,0,0,3,4,5
375,DUSP1_TPL,O,100.0,75,,6872,7673.0,,,1123.99403,1109.13332,58.0,77.0,,,,,0,0,3,4,5
376,DUSP1_TPL,O,100.0,75,,7032,9043.0,,,1011.05589,1000.03406,23.0,35.0,,,,,0,0,3,4,5
377,DUSP1_TPL,O,100.0,75,,7762,11900.0,,,1496.43262,1530.56202,141.0,240.0,,,,,0,0,3,4,5
378,DUSP1_TPL,O,100.0,75,,6981,10945.0,,,1494.04154,1534.59251,165.0,282.0,,,,,0,0,3,4,5
379,DUSP1_TPL,O,100.0,75,,7879,13701.0,,,1280.82066,1203.76622,89.0,92.0,,,,,0,0,3,4,5
380,DUSP1_TPL,O,100.0,75,,8104,20105.0,,,1195.029,1124.30271,40.0,117.0,,,,,0,0,3,4,5
381,DUSP1_TPL,O,100.0,75,,7716,14285.0,,,1152.22823,1125.87882,21.0,62.0,,,,,0,0,3,4,5
382,DUSP1_TPL,O,100.0,75,,7240,13378.0,,,1114.65249,1082.31313,23.0,45.0,,,,,0,0,3,4,5
383,DUSP1_TPL,O,100.0,75,,8284,12617.0,,,1329.64087,1276.54474,105.0,115.0,13.0,,,,0,0,3,4,5
384,DUSP1_TPL,O,100.0,75,,6557,9391.0,,,1447.08724,1433.63848,99.0,135.0,,,,,0,0,3,4,5
385,DUSP1_TPL,O,100.0,75,,6588,11639.0,,,1217.28628,1211.58295,55.0,152.0,,,,,0,0,3,4,5
386,DUSP1_TPL,O,100.0,75,,7529,11410.0,,,1303.46965,1357.93865,95.0,155.0,,,,,0,0,3,4,5
387,DUSP1_TPL,O,100.0,75,,6603,9493.0,,,1570.95653,1603.18319,132.0,207.0,,,,,0,0,3,4,5
388,DUSP1_TPL,O,100.0,75,,8407,4895.0,,,1427.89223,1466.39959,122.0,74.0,,,,,0,0,3,4,5
389,DUSP1_TPL,O,100.0,75,,6612,11924.0,,,1323.64096,1297.36087,64.0,101.0,,,,,0,0,3,4,5
390,DUSP1_TPL,O,100.0,75,,7299,11420.0,,,1202.28703,1163.52285,69.0,118.0,,,,,0,0,3,4,5
391,DUSP1_TPL,O,100.0,75,,7818,9779.0,,,1255.80583,1252.10901,107.0,132.0,,,,,0,0,3,4,5
392,DUSP1_TPL,O,100.0,75,,7341,16911.0,,,1192.67988,1154.17976,46.0,107.0,,,,,0,0,3,4,5
393,DUSP1_TPL,O,100.0,75,,7294,14102.0,,,1088.79805,1095.71089,60.0,148.0,,,,,0,0,3,4,5
394,DUSP1_TPL,O,100.0,75,,7984,9475.0,,,1078.54471,1072.30807,45.0,61.0,,,,,0,0,3,4,5
395,DUSP1_TPL,O,100.0,75,,6588,2620.0,,,1178.55631,1239.60763,29.0,19.0,,,,,0,0,3,4,5
396,DUSP1_TPL,O,100.0,75,,8160,19775.0,,,1253.16728,1239.8848,50.0,160.0,,,,,0,0,3,4,5
397,DUSP1_TPL,O,100.0,75,,6872,12848.0,,,1492.94354,1447.48716,124.0,206.0,,,,,0,0,3,4,5
398,DUSP1_TPL,O,100.0,75,,7503,13461.0,,,1464.16593,1480.43518,100.0,184.0,,,,,0,0,3,4,5
399,DUSP1_TPL,O,100.0,75,,6425,10760.0,,,1296.93961,1271.11413,44.0,107.0,,,,,0,0,3,4,5
400,DUSP1_TPL,O,100.0,75,,6720,6228.0,,,1174.12872,1248.45263,56.0,83.0,,,,,0,0,3,4,5
