Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
2858,DUSP1_timesweep,E,100,10,NaN,8194,17578,NaN,NaN,1232.87564,1207.88298,68,150,5,4,NaN,NaN
2859,DUSP1_timesweep,E,100,10,NaN,7379,12689,NaN,NaN,1137.35642,1141.18157,13,41,NaN,NaN,NaN,NaN
2860,DUSP1_timesweep,E,100,10,NaN,9869,18993,NaN,NaN,1172.83605,1153.53288,16,33,NaN,NaN,NaN,NaN
2861,DUSP1_timesweep,E,100,10,NaN,7978,15394,NaN,NaN,1116.40023,1081.9164,16,44,10,NaN,NaN,NaN
2862,DUSP1_timesweep,E,100,10,NaN,15022,20463,NaN,NaN,1066.27433,1062.4685,45,80,NaN,NaN,NaN,NaN
2863,DUSP1_timesweep,E,100,10,NaN,7739,16988,NaN,NaN,1189.59375,1159.3881,24,22,4,NaN,NaN,NaN
2864,DUSP1_timesweep,E,100,10,NaN,9870,14513,NaN,NaN,1196.19696,1169.97637,27,38,NaN,NaN,NaN,NaN
2865,DUSP1_timesweep,E,100,10,NaN,8796,13684,NaN,NaN,1109.61073,1143.27375,19,28,NaN,NaN,NaN,NaN
2866,DUSP1_timesweep,E,100,10,NaN,10853,20270,NaN,NaN,1210.43767,1197.06872,42,83,NaN,NaN,NaN,NaN
2867,DUSP1_timesweep,E,100,10,NaN,9658,15353,NaN,NaN,1169.51936,1134.32515,33,43,NaN,NaN,NaN,NaN
2868,DUSP1_timesweep,E,100,10,NaN,9492,15852,NaN,NaN,1064.07786,1047.11052,25,42,NaN,NaN,NaN,NaN
2869,DUSP1_timesweep,E,100,10,NaN,10406,19306,NaN,NaN,1202.92572,1147.5532,62,68,NaN,NaN,NaN,NaN
2870,DUSP1_timesweep,E,100,10,NaN,9363,15827,NaN,NaN,1152.85945,1139.12434,46,87,5,4,NaN,NaN
2871,DUSP1_timesweep,E,100,10,NaN,7464,18092,NaN,NaN,1224.73781,1200.14951,24,40,NaN,NaN,NaN,NaN
2872,DUSP1_timesweep,E,100,10,NaN,7834,15074,NaN,NaN,1113.86125,1113.13872,10,18,NaN,NaN,NaN,NaN
2873,DUSP1_timesweep,E,100,10,NaN,8551,13142,NaN,NaN,1192.74705,1181.50008,30,42,NaN,NaN,NaN,NaN
2874,DUSP1_timesweep,E,100,10,NaN,7421,16426,NaN,NaN,1193.25926,1180.66096,15,22,NaN,NaN,NaN,NaN
2875,DUSP1_timesweep,E,100,10,NaN,7763,13701,NaN,NaN,1001.56293,1014.46376,8,17,NaN,NaN,NaN,NaN
2876,DUSP1_timesweep,E,100,10,NaN,12073,19630,NaN,NaN,1121.7829,1128.46964,35,50,NaN,NaN,NaN,NaN
2877,DUSP1_timesweep,E,100,10,NaN,3097,12412,NaN,NaN,964.76364,963.78432,7,20,NaN,NaN,NaN,NaN
2878,DUSP1_timesweep,E,100,10,NaN,9089,19371,NaN,NaN,1119.68599,1084.0875,8,29,NaN,NaN,NaN,NaN
2879,DUSP1_timesweep,E,100,10,NaN,9093,12431,NaN,NaN,1128.89783,1105.89502,23,31,NaN,NaN,NaN,NaN
2880,DUSP1_timesweep,E,100,10,NaN,7607,20254,NaN,NaN,1145.32864,1138.91903,13,18,NaN,NaN,NaN,NaN
